,Account,Compound Score,Date,Negative Score,Neutral Score,Positive Score,Tweet Text
0,@BBCNews,0.0,11/26/2017,0.0,1.0,0.0,Sailors to perform Changing the Guard in historic first https://t.co/CDnbWCDVXi
1,@BBCNews,0.2263,11/26/2017,0.138,0.642,0.22,Brexit: Ireland 'to play tough' over talks - commissioner https://t.co/MkzWFhDYSD
2,@BBCNews,0.4215,11/26/2017,0.0,0.781,0.219,UK drone users to sit safety tests under new law https://t.co/VsVvvhikjF
3,@BBCNews,-0.2023,11/25/2017,0.205,0.795,0.0,"Heathrow worker charged over £700,000 cocaine find https://t.co/2nG993wQRg"
4,@BBCNews,0.0,11/25/2017,0.0,1.0,0.0,Liverpool police officer hit by van in Norris Green https://t.co/orHr2a7OTZ
5,@BBCNews,-0.6369,11/25/2017,0.426,0.574,0.0,"Claw hammer attack victim, 96, facing 'long' recovery https://t.co/pzv8fi8TpV"
6,@BBCNews,-0.4767,11/25/2017,0.341,0.659,0.0,Two men arrested after triple stabbing https://t.co/kxbnuCrCHE
7,@BBCNews,0.4391,11/25/2017,0.0,0.888,0.112,"RT @BBCSport: HT Liverpool 0-0 Chelsea 

Liverpool have had more of the ball, Chelsea have had more opportunities &amp; Mo Salah has looked liv…"
8,@BBCNews,-0.8402,11/25/2017,0.348,0.652,0.0,Girl gets final flowers on her 21st from dad who died from cancer five years ago https://t.co/V7wKsdSCj9
9,@BBCNews,0.0,11/25/2017,0.0,1.0,0.0,RT @BBCSport: Get involved! #WALvNZL https://t.co/VX3h92G9Ey
10,@BBCNews,0.7964,11/25/2017,0.0,0.728,0.272,"RT @BBCSport: 48-14

It's a comfortable win as the clock goes red at Twickenham. 

Rokoduguni carries England home with their seventh https…"
11,@BBCNews,-0.1007,11/25/2017,0.117,0.746,0.137,"RT @BBCSport: FT Man Utd 1-0 Brighton 

#MUFC needed a huge deflection to win it, but they won't care.

39 home games unbeaten in all compe…"
12,@BBCNews,0.75,11/25/2017,0.0,0.67,0.33,"RT @BBCSport: FT Crystal Palace 2-1 Stoke 

It's a huge win for #CPFC!  https://t.co/BipPngxfuQ #CRYSTK https://t.co/ZjHw7mmGSc"
13,@BBCNews,0.4767,11/25/2017,0.0,0.563,0.437,A thrilling display from Scotland ? https://t.co/hFFCiOoaHS
14,@BBCNews,0.4003,11/25/2017,0.0,0.886,0.114,"RT @BBCSportScot: ? Scotland 34-17 Australia

TRY! Huw Jones gets over the line for Scotland, 56 mins played at Murrayfield.

? BBC One
? B…"
15,@BBCNews,-0.1027,11/25/2017,0.135,0.865,0.0,Arlene Foster warns Sinn Féin time short for deal https://t.co/YcOTX8da67
16,@BBCNews,0.0,11/25/2017,0.0,1.0,0.0,"RT @BBCSport: Oh, Jonny Gray ? https://t.co/YsmFw9OQe9"
17,@BBCNews,0.7777,11/25/2017,0.0,0.688,0.312,"RT @BBCSport: 20-7

TRY! Charlie Ewels

And they are over. Great play from England https://t.co/hQpGOuHlxK  #ENGvSAM https://t.co/9W1dJZ5e3t"
18,@BBCNews,-0.5994,11/25/2017,0.302,0.698,0.0,Sky Sports anchor Simon Thomas 'crushed' by wife's death https://t.co/OyEGDPSVZd
19,@BBCNews,0.0,11/25/2017,0.0,1.0,0.0,"RT @BBCSport: 7-0

Itoje breaks quickly from the ruck and sets up @mikebrown_15 for the first score. Con Ford.

https://t.co/hQpGOuHlxK #EN…"
20,@BBCNews,0.0,11/26/2017,0.0,1.0,0.0,Sailors to perform Changing the Guard in historic first https://t.co/CDnbWCDVXi
21,@BBCNews,0.2263,11/26/2017,0.138,0.642,0.22,Brexit: Ireland 'to play tough' over talks - commissioner https://t.co/MkzWFhDYSD
22,@BBCNews,0.4215,11/26/2017,0.0,0.781,0.219,UK drone users to sit safety tests under new law https://t.co/VsVvvhikjF
23,@BBCNews,-0.2023,11/25/2017,0.205,0.795,0.0,"Heathrow worker charged over £700,000 cocaine find https://t.co/2nG993wQRg"
24,@BBCNews,0.0,11/25/2017,0.0,1.0,0.0,Liverpool police officer hit by van in Norris Green https://t.co/orHr2a7OTZ
25,@BBCNews,-0.6369,11/25/2017,0.426,0.574,0.0,"Claw hammer attack victim, 96, facing 'long' recovery https://t.co/pzv8fi8TpV"
26,@BBCNews,-0.4767,11/25/2017,0.341,0.659,0.0,Two men arrested after triple stabbing https://t.co/kxbnuCrCHE
27,@BBCNews,0.4391,11/25/2017,0.0,0.888,0.112,"RT @BBCSport: HT Liverpool 0-0 Chelsea 

Liverpool have had more of the ball, Chelsea have had more opportunities &amp; Mo Salah has looked liv…"
28,@BBCNews,-0.8402,11/25/2017,0.348,0.652,0.0,Girl gets final flowers on her 21st from dad who died from cancer five years ago https://t.co/V7wKsdSCj9
29,@BBCNews,0.0,11/25/2017,0.0,1.0,0.0,RT @BBCSport: Get involved! #WALvNZL https://t.co/VX3h92G9Ey
30,@BBCNews,0.7964,11/25/2017,0.0,0.728,0.272,"RT @BBCSport: 48-14

It's a comfortable win as the clock goes red at Twickenham. 

Rokoduguni carries England home with their seventh https…"
31,@BBCNews,-0.1007,11/25/2017,0.117,0.746,0.137,"RT @BBCSport: FT Man Utd 1-0 Brighton 

#MUFC needed a huge deflection to win it, but they won't care.

39 home games unbeaten in all compe…"
32,@BBCNews,0.75,11/25/2017,0.0,0.67,0.33,"RT @BBCSport: FT Crystal Palace 2-1 Stoke 

It's a huge win for #CPFC!  https://t.co/BipPngxfuQ #CRYSTK https://t.co/ZjHw7mmGSc"
33,@BBCNews,0.4767,11/25/2017,0.0,0.563,0.437,A thrilling display from Scotland ? https://t.co/hFFCiOoaHS
34,@BBCNews,0.4003,11/25/2017,0.0,0.886,0.114,"RT @BBCSportScot: ? Scotland 34-17 Australia

TRY! Huw Jones gets over the line for Scotland, 56 mins played at Murrayfield.

? BBC One
? B…"
35,@BBCNews,-0.1027,11/25/2017,0.135,0.865,0.0,Arlene Foster warns Sinn Féin time short for deal https://t.co/YcOTX8da67
36,@BBCNews,0.0,11/25/2017,0.0,1.0,0.0,"RT @BBCSport: Oh, Jonny Gray ? https://t.co/YsmFw9OQe9"
37,@BBCNews,0.7777,11/25/2017,0.0,0.688,0.312,"RT @BBCSport: 20-7

TRY! Charlie Ewels

And they are over. Great play from England https://t.co/hQpGOuHlxK  #ENGvSAM https://t.co/9W1dJZ5e3t"
38,@BBCNews,-0.5994,11/25/2017,0.302,0.698,0.0,Sky Sports anchor Simon Thomas 'crushed' by wife's death https://t.co/OyEGDPSVZd
39,@BBCNews,0.0,11/25/2017,0.0,1.0,0.0,"RT @BBCSport: 7-0

Itoje breaks quickly from the ruck and sets up @mikebrown_15 for the first score. Con Ford.

https://t.co/hQpGOuHlxK #EN…"
40,@BBCNews,0.0,11/25/2017,0.0,1.0,0.0,"RT @BBCSportScot: ? Scotland 10-0 Australia

TRY! Byron McGuigan gets the try in 17 mins (his first for Scotland), Finn Russell converts.…"
41,@BBCNews,0.4329,11/25/2017,0.0,0.894,0.106,"RT @BBCSport: Are you donning your daffodil head and driving to Cardiff? Wearing your family tartan in the comfort of your own home?

Let u…"
42,@BBCNews,0.0,11/25/2017,0.0,1.0,0.0,"RT @bbcf1: Bragging rights earned.

It's pole position in Abu Dhabi for Valtteri Bottas in the final qualifying session of the season. 

#b…"
43,@BBCNews,-0.4939,11/25/2017,0.318,0.682,0.0,Birmingham bin strike: Council offers new deal to end dispute https://t.co/ZAr8FyzZPg
44,@BBCNews,-0.5106,11/25/2017,0.292,0.708,0.0,Oxford Circus: Two men quizzed after Tube panic https://t.co/IMkXYaxYuH
45,@BBCNews,-0.4019,11/25/2017,0.231,0.769,0.0,M11 closure as lorry overturns in crash near Stansted https://t.co/I5Y9ZQkIV0
46,@BBCNews,-0.6808,11/25/2017,0.412,0.588,0.0,Former TV presenter John Leslie charged with sexual assault https://t.co/s8O5tQJgTC
47,@BBCNews,-0.6597,11/25/2017,0.328,0.672,0.0,Dawson Willcock: 'Brave' two-year-old dies of rare liver cancer https://t.co/YIALRWxryb
48,@BBCNews,-0.4767,11/25/2017,0.134,0.866,0.0,"RT @BBCPolitics: Did MPs decide that animals don't have feelings, or was that fake news?
Watch the whole video here: https://t.co/G5C7VghLM…"
49,@BBCNews,-0.7579,11/25/2017,0.448,0.552,0.0,Senior Police Scotland officer suspended amid criminal conduct probe https://t.co/Qmtyp1H7kT
50,@BBCNews,0.126,11/25/2017,0.0,0.934,0.066,"RT @BBCSport: Incredible drama!

England have reached a first Rugby League World Cup final since 1995... but what an effort from Tonga.

Re…"
51,@BBCNews,0.8074,11/25/2017,0.0,0.673,0.327,"RT @BBCSport: Fancy the best bits of that thrilling #RLWC2017 semi-final?

Watch #TONvENG highlights:
https://t.co/rN0kjK2Yrk #bbcrl https:…"
52,@BBCNews,-0.3818,11/25/2017,0.191,0.809,0.0,Ashes: England face battle after Steve Smith century gives Australia lead https://t.co/x3Z7ZqlH6D
53,@BBCNews,0.0,11/25/2017,0.0,1.0,0.0,Australia knocks UK Brexit trade plan https://t.co/Muyprd3emk
54,@BBCNews,-0.3818,11/25/2017,0.106,0.894,0.0,"RT @BBCSport: England face a battle in the first #Ashes Test.

Australia have taken hold in Brisbane.

Here's the report from day three: 
h…"
55,@BBCNews,0.2263,11/25/2017,0.194,0.543,0.264,Caldey Island: Sex offender evaded justice at abbey https://t.co/CiFYMSCXwL
56,@BBCNews,0.0,11/25/2017,0.0,1.0,0.0,Rugby League World Cup: England beat Tonga 20-18 to set up final with Australia https://t.co/ODRKQKntuj
57,@BBCNews,-0.5106,11/25/2017,0.32,0.68,0.0,Oxford Circus: Platform 'altercation' caused tube panic https://t.co/A1hdAH5Hq4
58,@BBCNews,-0.2732,11/25/2017,0.208,0.792,0.0,UK warned to brace for cold and snow https://t.co/oNI9TMwL0p
59,@BBCNews,0.0,11/25/2017,0.0,1.0,0.0,Classic car fans say vehicles 'stripped' by Glossop restorer https://t.co/HZfLB3wlEW
60,@BBCNews,-0.875,11/25/2017,0.625,0.375,0.0,"No overcrowding link to prison suicide, study suggests https://t.co/EESDOOZ1wV"
61,@BBCNews,0.2732,11/25/2017,0.163,0.519,0.319,Fighter pilots told 'keep windscreens clean' to avoid crashes https://t.co/Kwc5FZnFAw
62,@BBCNews,-0.5994,11/25/2017,0.302,0.698,0.0,Natalie Pearman 1992 death: New names in police inquiry https://t.co/7jZy6TVjqg
63,@BBCNews,0.0,11/25/2017,0.0,1.0,0.0,Candlelit vigil to be held in Swanage for Gaia Pope https://t.co/y43zL5vB1t
64,@BBCNews,0.0,11/25/2017,0.0,1.0,0.0,Predatory comments prompt YouTube ad suspension https://t.co/61gLzs6yDP
65,@BBCNews,0.296,11/24/2017,0.0,0.82,0.18,"Saturday's Express: ""Arctic Blast Health Alert"" #tomorrowspaperstoday #bbcpapers (via @hendopolis) https://t.co/fqbKEO9VND"
66,@BBCNews,0.0,11/24/2017,0.0,1.0,0.0,"Saturday's Sun: ""Branson buried head in my boobs"" #tomorrowspaperstoday #bbcpapers (via @hendopolis) https://t.co/ABDuTyKNMI"
67,@BBCNews,0.0,11/24/2017,0.0,1.0,0.0,"Saturday's Guardian: ""Pioneering surgeon faces inquiry"" #tomorrowspaperstoday #bbcpapers (via @hendopolis) https://t.co/cJ24UXLblx"
68,@BBCNews,0.0,11/24/2017,0.0,1.0,0.0,"Saturday's Telegraph: ""One in five women won’t ever be a mother"" #tomorrowspaperstoday #bbcpapers (via @hendopolis) https://t.co/1UGFsLdBcW"
69,@BBCNews,0.0,11/24/2017,0.0,1.0,0.0,"Saturday's Mail: ""Let’s get down to business!"" #bbcpapers #tomorrowspaperstoday (via @hendopolis) https://t.co/Ds71jXrnK9"
70,@BBCNews,-0.2023,11/24/2017,0.175,0.714,0.111,"Saturday's Times: ""Revolt over defence cuts"" #bbcpapers #tomorrowspaperstoday (via @hendopolis) https://t.co/bJLgmZDB3h"
71,@BBCNews,0.5789,11/24/2017,0.094,0.595,0.311,"Saturday's Mirror: ""Wayne is silly and selfish but I want to save our marriage"" #bbcpapers #tomorrowspaperstoday (v… https://t.co/RwpkIslTNm"
72,@BBCNews,0.0,11/24/2017,0.0,1.0,0.0,"Saturday's i: ""Record Black Friday for British retailers"" #bbcpapers #tomorrowspaperstoday (via @hendopolis) https://t.co/oqyAC8SX99"
73,@BBCNews,0.1779,11/24/2017,0.0,0.892,0.108,"Saturday's Financial Times: ""Europe’s banks shed €350bn of UK tied assets"" #bbcpapers #tomorrowspaperstoday (via… https://t.co/U0C8DsMbfU"
74,@BBCNews,0.0,11/24/2017,0.0,1.0,0.0,"RT @BBCSport: We are just seven months from the World Cup.

And here is the Russian village England could choose as their base.

https://t.…"
75,@BBCNews,0.0,11/24/2017,0.0,1.0,0.0,Ice causing delays at Glasgow Airport https://t.co/muwcRn0eWO
76,@BBCNews,-0.1027,11/24/2017,0.221,0.573,0.206,RT @BBCNewsNI: Irish PM Leo Varadkar hopes talks can resolve Irish government crisis and avert general election https://t.co/Vnmg6wlZiA htt…
77,@BBCNews,0.5719,11/24/2017,0.0,0.837,0.163,"RT @BBCSport: FT: England 4-0 Bosnia 

A dominant display from England Women - the perfect record in World Cup qualifying continues.

Live:…"
78,@BBCNews,0.0,11/24/2017,0.0,1.0,0.0,Royal Navy frigates at Portsmouth and Devonport reorganised https://t.co/rq2qnT8N0e
79,@BBCNews,-0.4767,11/24/2017,0.279,0.721,0.0,Manchester Arena attack: £12m costs offer 'not enough' https://t.co/A3sxv6afBG
80,@BBCNews,-0.34,11/24/2017,0.112,0.888,0.0,RT @bbcweather: A Met Office warning is in force for #ice tonight through to 10am tomorrow. Details of where here: https://t.co/ZSvF8h5IkQ…
81,@BBCNews,0.296,11/24/2017,0.0,0.909,0.091,"RT @BBCNewsnight: TONIGHT: Eric Cantona meets @StephenSmithBBC to discuss his new book, football and that kick... join us at 22:30 on BBC T…"
82,@BBCNews,-0.7003,11/24/2017,0.293,0.707,0.0,"RT @BBCBreaking: Oxford Circus incident over, London police say, with no evidence of gunshots fired

https://t.co/SA17qaLRua"
83,@BBCNews,-0.6808,11/24/2017,0.195,0.805,0.0,"RT @DannyShawBBC: BBC understands Met's Counter Terrorism Command NOT involved in incident at Oxford Circus. Tube station, and Bond Street…"
84,@BBCNews,-0.3612,11/24/2017,0.2,0.8,0.0,"RT @BBCDomC: Oxford Circus evacuation: Tube line reopening. No evidence of a serious incident, say police. #keepcalmandcarryon"
85,@BBCNews,-0.7184,11/24/2017,0.231,0.769,0.0,"RT @BBCBreaking: Oxford Circus incident:
- Police have not found evidence of shots fired or trace of suspects
- One woman sustained minor i…"
86,@BBCNews,-0.8689,11/24/2017,0.71,0.29,0.0,Joe Robinson: Ex-soldier denies terrorism offences https://t.co/vD5UmqKPP9
87,@BBCNews,0.0,11/24/2017,0.0,1.0,0.0,RT @bbcpaddy: Police cordon extended Oxford Circus https://t.co/4jRtp91zSM
88,@BBCNews,0.0,11/24/2017,0.0,1.0,0.0,"RT @BBCBreaking: Everyone on Oxford Street told to go into a building while incident ongoing, London police say https://t.co/tiPTYyJaP6"
89,@BBCNews,0.296,11/24/2017,0.0,0.732,0.268,Police alert at Oxford Circus Tube https://t.co/mRfKA5b20c
90,@BBCNews,0.0,11/24/2017,0.0,1.0,0.0,RT @BBCBreaking: Police attending incident at London's Oxford Circus Tube station - people seen running away from scene https://t.co/chyzMa…
91,@BBCNews,0.0644,11/24/2017,0.112,0.764,0.124,"RT @BBC_HaveYourSay: Love it or hate it, #BlackFriday has arrived, but #BuyNothingDay has joined in too. https://t.co/9SowFct5O5 ???????"
92,@BBCNews,0.0,11/24/2017,0.0,1.0,0.0,Pupils asked: 'Would you live next to a black person?' https://t.co/kfjhJmYSt9
93,@BBCNews,-0.3182,11/24/2017,0.133,0.867,0.0,RT @BBCLondonNews: Freeloading Mr Fox has a brush with the high life on sightseeing bus https://t.co/PAdQ467u6q https://t.co/fxizlKxryH
94,@BBCNews,0.4404,11/24/2017,0.0,0.884,0.116,"RT @BBCSport: ""I've made a start, and I feel safe on a horse.""

Michael Owen has had his first taste of life as a jockey
?? https://t.co/sN…"
95,@BBCNews,0.0,11/24/2017,0.0,1.0,0.0,"#BlackFriday, ?? style https://t.co/96UWnNgzqi https://t.co/L5vqYvgQEi"
96,@BBCNews,-0.9062,11/24/2017,0.359,0.641,0.0,RT @BBCBreaking: At least 155 people now thought to have died in bomb and gun attack on mosque in Egypt's North Sinai — state news agency h…
97,@BBCNews,-0.8932,11/24/2017,0.572,0.428,0.0,Sally Anne Bowman killer Mark Dixie jailed for more attacks https://t.co/Ky0EtuLMBu
98,@BBCNews,-0.9001,11/24/2017,0.611,0.389,0.0,Katie Rough death: Teen detained for life for killing https://t.co/o11BDKliQ4
99,@BBCNews,-0.8658,11/24/2017,0.35,0.65,0.0,"RT @BBCBreaking: Death toll in mosque attack in Egypt's North Sinai rises to 85, with 80 injured — state news agency

https://t.co/zMtKEPxZ…"
100,@CBSNews,-0.6369,11/26/2017,0.259,0.741,0.0,A celebrity social media campaign is highlighting issues of sex trafficking abuse https://t.co/ng7YkqmQ6o https://t.co/3OQX5egjO2
101,@CBSNews,0.0,11/26/2017,0.0,1.0,0.0,What will become of welfare under President Trump? https://t.co/Yr8QJQZA13 https://t.co/Td741dGODx
102,@CBSNews,-0.7964,11/26/2017,0.47,0.53,0.0,Pit bull fatally stabbed by pregnant Florida woman https://t.co/LsplDIKRBo https://t.co/ENnZP1nxsE
103,@CBSNews,-0.9136,11/26/2017,0.514,0.486,0.0,Man accused of dismembering dead wife in front of kids charged in California killing https://t.co/8yofTfdovk https://t.co/QoeIrr48ms
104,@CBSNews,-0.3182,11/26/2017,0.161,0.839,0.0,Professors urge boycott of University of Rochester over allegations of misconduct https://t.co/SbspWSTwW7 https://t.co/VbjdflbW1L
105,@CBSNews,-0.296,11/26/2017,0.128,0.872,0.0,Missing teen caught trying to enter Canada after body believed to be grandmother's found https://t.co/OEIHvOinG5 https://t.co/DrkfylHdUE
106,@CBSNews,0.6369,11/26/2017,0.0,0.756,0.244,These 10 stores will have the best Cyber Monday deals in 2017 https://t.co/BjbFlYHmAK https://t.co/5OzRMaijmF
107,@CBSNews,-0.296,11/26/2017,0.278,0.568,0.153,"Texas special education director fired over past ""serious allegations,"" agency says https://t.co/wtGHXcDftY https://t.co/bJSTOJID8u"
108,@CBSNews,-0.7906,11/26/2017,0.467,0.533,0.0,Death toll jumps after attack on Egyptian mosque https://t.co/y4aSc6QpQK https://t.co/CMztrb1r5N
109,@CBSNews,-0.8126,11/26/2017,0.457,0.543,0.0,Border Patrol agent who died in mysterious incident mourned at funeral https://t.co/gYChJH7kz9 https://t.co/Edt2VqZ6A9
110,@CBSNews,-0.5859,11/26/2017,0.262,0.64,0.099,City presses NYPD for solutions after teenager killed in NYC classroom https://t.co/Bjos0gz4Wv https://t.co/D6TdHs6ocX
111,@CBSNews,-0.7579,11/26/2017,0.517,0.483,0.0,Shark attack leaves man seriously injured in California https://t.co/YNhG9hioDt https://t.co/9A3zugiljW
112,@CBSNews,0.1027,11/26/2017,0.106,0.769,0.125,"Cat hair helps nab woman accused of mailing bombs to former Pres. Obama, Texas Gov. Greg Abbott… https://t.co/3tnYlJQuEZ"
113,@CBSNews,-0.8555,11/26/2017,0.433,0.567,0.0,"New questions in death of Baltimore detective, killed 1 day before testifying https://t.co/QGUcnk5sTn https://t.co/jJG2L0QoBm"
114,@CBSNews,-0.4588,11/26/2017,0.321,0.5,0.179,Las Vegas shooting survivor killed in hit-and-run https://t.co/fCauzLe49W https://t.co/QPh8KvMcNq
115,@CBSNews,0.2023,11/26/2017,0.0,0.917,0.083,"Scientists are working with a tool that can edit the genes of all living organisms. Watch ""Playing God,” and stay t… https://t.co/Kia6P27cQA"
116,@CBSNews,0.0,11/26/2017,0.0,1.0,0.0,Cops: Naked man drives into tree while having sex; baby in backseat https://t.co/NJlqjNLrBx https://t.co/sLDo6BUwl0
117,@CBSNews,0.2023,11/26/2017,0.0,0.859,0.141,"Charred body found on top of commuter train, police say https://t.co/LEMjpkE6V1 https://t.co/IgH033IR9m"
118,@CBSNews,0.0,11/26/2017,0.0,1.0,0.0,Starbucks stirs up controversy in Italy https://t.co/nPlRjqq55g https://t.co/mYbnOF7Z21
119,@CBSNews,-0.25,11/26/2017,0.133,0.867,0.0,High schooler spreads the message that nobody should have to dine alone https://t.co/jReU9kWIDb https://t.co/rDlDr01Oj9
120,@CBSNews,-0.6369,11/26/2017,0.259,0.741,0.0,A celebrity social media campaign is highlighting issues of sex trafficking abuse https://t.co/ng7YkqmQ6o https://t.co/3OQX5egjO2
121,@CBSNews,0.0,11/26/2017,0.0,1.0,0.0,What will become of welfare under President Trump? https://t.co/Yr8QJQZA13 https://t.co/Td741dGODx
122,@CBSNews,-0.7964,11/26/2017,0.47,0.53,0.0,Pit bull fatally stabbed by pregnant Florida woman https://t.co/LsplDIKRBo https://t.co/ENnZP1nxsE
123,@CBSNews,-0.9136,11/26/2017,0.514,0.486,0.0,Man accused of dismembering dead wife in front of kids charged in California killing https://t.co/8yofTfdovk https://t.co/QoeIrr48ms
124,@CBSNews,-0.3182,11/26/2017,0.161,0.839,0.0,Professors urge boycott of University of Rochester over allegations of misconduct https://t.co/SbspWSTwW7 https://t.co/VbjdflbW1L
